Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Togo,TGO,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.5987,6.0746,0.5731,7.6189,5.4146,7.7944,6.0038,4.8661,7.6997,2.8288,4.0248,3.6485,2.7562,2.7706,4.2568,0.7942,2.7569,1.4975,1.9444,1.3514,0.7314,0.75,0.75,0,0,0.6847,0.969,0.9563,2.6028,0.7683,0,2.4999,2.5,0,2.1218,1.7066,1.9584,1.6308,2.5391,1.8656,1.7915,1.6804,2.9792,0.4859,2.0229,2.2962,1.6718,1.27,1.0189,3.0218,2.6625,1.1659,1.8763,1.9322,3.1461,..
Tonga,TON,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24548074.2,28928950,36096245.2,37559875,39140012.4,53683028,44995161.5,43482995.3,44241811.7,58640380.3,64114187.2,63805061.3,58675998.8,64879601.7,78049432.9,73965562.4,71355546.3,81495989.1,93415984.1,94356377.1,89030079.1,91618892.9,96867967,98959554,114892400.3,153652255.8,191201692.9,197996915.7,199562997.3,195924377.2,184338819.8,174411669.5,193072348.9,187000421.1,186647313.7,194579370.9,223626733.7,209927234.2,196453498.6,173176112.1,..
Tonga,TON,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,3.1766,1.3212,1,2.173,0.8579,1,0,1.5523,0,4.4577,3.218,0,0,5.77,0,2.5,1.1263,0.75,0,0.75,0,2,0,3.6812,1.9927,0,0,0.75,0.75,0.75,0.8833,1.1075,0.75,0,0,0.5,0,0,0,..
Tunisia,TUN,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,603200003.2,676455154.3,753125154.8,881771774.4,1008315139.3,1115794378.8,1290725427,2248212072.4,2954540544.1,3410535275.7,3533404839.2,3611172894,3777334492.5,4063243816.4,4097321562.8,4886601243.8,5944706612.9,6817910803,6800232969,6974803135.2,7689870905.1,8251258473.6,8542684831.5,8693836168.7,9614053659.6,10819480146.7,11379084345.6,11229245891,10845598411.7,11912144319.5,11355178322.9,12916759883.6,15510612053.4,18129964847.3,19685391758.2,18046141123.5,18832356907.9,20709926831.1,21575149179.8,22904702181.5,22659417009.8,22866532270,25416510709.4,26262224742.9,27595974477.9,28197062216.1,29527167044.6,33714237269.7,35245100362.9,40224514020.4,41977373872,43022033493.3,41041206300.8,42407399347.3,40459855368.3,..
Tunisia,TUN,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.4608,5.0127,3.5957,3.1623,5.2259,3.9453,5.3725,6.276,7.3314,7.4807,6.2381,8.0919,7.4455,8.2741,7.8732,7.6621,6.6274,7.0747,4.6276,7.1243,6.857,6.6218,7.1917,6.1606,7.7693,6.105,4.7379,5.187,3.9906,2.8674,4.518,4.0477,5.0689,4.3237,3.6832,3.5794,3.1507,2.5048,2.7794,2.1357,2.6556,1.94,1.5742,1.9237,1.5568,2.5224,1.4638,2.5139,3.3517,2.9052,1.0603,1.5842,1.9999,4.9966,4.6566,..
Turkiye,TUR,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2746453200.2,3287188317.4,3554569347.9,4204209180,4632821915.4,5058841386.7,6001284289.8,11452264698.7,14854969075.5,15928443383.2,19131092825.4,19235548686.7,19715948884.5,20324049083.8,21607735275.4,26012647741,32933723354,40943579865.3,40992842916.2,41577128629.7,49424152195.2,50873488639.5,56553858153.6,68604763966,66249185119.7,73781102423.7,80624816759,84719917064.6,96953865165.9,101784260989.9,116799280014,112946289541.4,131758157347.6,148358747086.7,165473833919.1,178256802924.6,217543154936.9,268694180713.6,294446615924.6,285999746316.8,316646701767.8,320983526166.8,353395551599.8,402178071207.6,413804313727.1,399458974329.3,398941852378.3,446932919001.7,425763850698.8,414340675661.9,429283302461.7,434872791578.9,455963245504.7,499814231476.7,514989218110.8,..
Turkiye,TUR,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.6273,3.8863,4.3709,4.8317,6.2975,7.1268,7.1331,7.4806,6.6312,10.8085,8.3159,7.598,9.9102,8.8853,9.061,8.6273,7.2388,7.0019,7.6743,7.7578,8.4257,7.5143,7.3094,5.8995,6.1712,6.2112,6.4293,7.4915,6.5088,7.8286,8.1785,6.5863,6.1925,8.1856,5.5843,5.1021,5.7092,5.9023,5.4883,4.4468,3.7299,3.0567,4.0845,3.0977,3.5275,2.3797,3.3633,4.2827,4.597,4.7812,4.1454,3.366,6.8688,7.4704,5.7866,..
Turkmenistan,TKM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,276435325,431045659.1,402248484.2,756163428.6,1866474843.2,2397439413,2732208441.4,2627007065.7,2241509191.6,2130945860.6,1916765263.8,1815782395.5,1152800557.5,991050916.5,877831145.5,817830560.1,803881172.3,1682020478.2,4296648711.5,6547850611.7,8278943711.1,7360924924,7003746694.1,8167364609,8650279590.8,8159810791.6,6650434191.5,5770954535.6,4986356367,4645434178.1,3917747615.2,3320400762,..
Turkmenistan,TKM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.196,6.3469,6.3321,6.5195,5.7719,4.3167,3.7209,2.4546,2.7721,3.9467,2.3076,0,1.7452,3.1499,2.9999,3,4.8456,4.2319,4.7643,0,0,4.9455,5.0782,2.5559,2.2553,3.5415,3.4695,3.3667,2.7629,2.6133,6.8711,0.6171,..
Uganda,UGA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,151676389.3,172358506.4,177715260.9,175538182.3,202067895.4,209213939.3,243891748.7,300756081.1,426836504.4,588284930.7,690503150.7,707175104.8,874408802.7,1009041289.7,1074247779.2,1238566867.3,1422906331.5,1935609124.6,1940761841.1,2196167747.9,2605823363.9,2803285020.5,2951348322.8,3052849509.1,3397572158.9,3608776798.1,3710237065,3907829289.7,3941902486.7,3537939246.8,3535147374.5,3768195790.9,4019812753.1,4577712717.6,4789438348.4,4460499217.4,1300697179.9,1653066727.1,2292861399.1,2763176528.1,2974602244.9,3262582093.9,3776131388.1,8559917108,8651413817.8,9570705817.9,10088174030.4,11680184912,12328664225.9,13994340551.7,17701616973.9,20671049844,21041076730.2,20284809913.3,20534369198,..
Uganda,UGA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.9232,2.5077,2.9904,7.0255,3.0001,2.0652,6.2665,4.46,1.7883,1.868,4.8573,5.8468,3.9001,3.6242,3.2619,3.4856,5.6153,3.7412,1.9272,2.2424,1.032,2.3394,1.5322,1.6063,0.8901,0.8503,0.75,0.9363,0.7253,0.7841,0.9885,0.7733,0.7613,0.7507,1.0235,0.7545,0.7499,0.7936,0.7365,0.8759,0.6133,1.3093,0.8701,0.771,1.6684,1.9748,0.8003,1.0883,0.6121,1.5155,2.6024,1.7204,2.9433,3.045,3.3724,..
Ukraine,UKR,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,550691959.6,3855492092.6,5636653268.2,8429952804.7,9538672857.8,11133852083,13073030721.9,15753044628.1,13915483185,22209140729.2,23485797434.5,25866011946,32109497693.8,35100157138.6,54269247857.6,80811501426.6,99522725087.1,105305698734.2,124526897803.9,137133975946.7,133747125433.2,146936247161.3,127657360096.1,118566228266.3,116341600303.7,124415462467.7,122565904091.9,125724670239.8,133405532754.5,136907590904.5,143390581298,178988919079.3,193492461258.9,..
Ukraine,UKR,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.2812,6.4383,7.1257,5.159,6.2081,5.507,9.1148,5.0505,7.2974,4.0082,9.643,5.6641,7.5346,4.2343,5.2826,5.6486,2.941,4.3396,4.8307,5.0297,6.8329,6.1244,1.1806,5.6026,2.3678,7.0789,6.6312,5.9302,3.4756,4.0537,1.8108,1.3457,2.5498,..
Upper middle income,UMC,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,37571212444.8,43929581767.9,52891549340.6,64685534945.6,82178654743.5,99692756442.2,122630185337.6,161619661649.9,198087753748.6,232889159827.2,284918357987.2,334190662202.5,377524371298.5,401430014821.1,418252629679.2,449660928854.5,490561399231.7,557984862141.1,556533800534.3,566046192586.4,618647248856.7,661337029692.4,705180143742.7,797024836584.5,899259617679.8,1052646201722.7,1110898280511.8,1170103109935.6,1274399103628,1307052922752.4,1283874279636.8,1320230004450.9,1340370631004.7,1444858823660.2,1586051200562.5,1584788574145.6,1725314189987.8,2018989121128.7,2131657268063.3,2304413921883.6,2900601636063.4,3419424148525.5,3797591702129.2,4382706969617.1,4853848846632.2,4366179787912.2,4531318510841.7,5084046902795.7,5472534338639.6,5703139775270.2,5970451688094.1,6441156307554.8,6277599354982.3,6337914119087.5,6357226676596.1,..
Upper middle income,UMC,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,6.00006825257222,6.15187265809561,6.4192655288467,7.46543863586996,8.03945109100726,8.11198702964358,7.58387657863085,7.58175775286037,8.87597335354065,10.2976845465991,10.5685837237566,12.5209723889232,11.2730857382978,9.8752623289633,10.0772039839244,8.49101528041852,7.27905719507682,7.00174102725935,7.29681842414337,7.47734295295897,7.69139168324834,6.92711861792418,6.44091824940273,5.80645480824322,5.84969155752828,6.68152317188923,6.94393362296309,6.69840464545153,6.99805080410635,7.27424137314941,7.79029183589157,6.28298499270486,5.75143081421596,5.39269779998303,4.93949274727201,5.22679135384421,5.4889361447014,5.55107382285147,4.70251491773951,3.4630019813238,2.98676833001834,3.70874697336659,3.39881596665514,2.85986723316498,3.54526186378792,3.44128459687848,4.75437081147311,3.97717169518071,5.26187955670006,4.67806835364205,3.83637342296977,3.94923937709654,3.73737255740404,5.27315755700987,5.34908420361935,..
Uzbekistan,UZB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59702042.9,1031699376.2,1247180534.1,1803493027.6,2394880249.5,2934807714.9,3378314688.4,5315552892,4952972611.3,5216140553.9,5145986275,5328375077.6,5212039886.3,4637855219.3,4520245666.3,4667749025.5,5076578346,7296457110.2,7986413935.7,8214908762.9,8550628096.6,10316705357.1,12218877368.7,13571303501.2,15334623459.2,16701437846.8,18258516232.9,24961864235.4,37154092630,44872282608.6,53592822615.9,61569881480.8,70256401083.6,..
Uzbekistan,UZB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8025,4.4168,7.214,5.7565,4.7721,6.0761,5.26,4.8597,6.3868,4.688,3.7368,2.9831,2.2108,1.9488,3.2647,2.8303,2.6142,1.396,1.5413,1.0496,1.3933,1.5567,1.2901,1.8045,1.7316,2.3135,2.6388,3.6386,2.0336,1.9347,2.1996,5.9349,5.6177,..
Vanuatu,VUT,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,3008900,4077203.2,10619149,12939707.6,15762868.4,18237361.2,23649703.4,26778350.6,30315049.9,38217710.6,34869375.1,36227064.6,40189501.8,45581300.9,48945486.7,47879676.1,48734564,64167377.7,87977202.2,112263772.8,122663924.1,160584256.7,161146227.6,153931970.5,100347467.5,110583704.2,127898893.3,148880846.8,153308882.3,177656192.9,178444531.3,182211940.2,158471630.7,203273624.2,256793136.3,293420900.7,401420199.8,402236822.4,424722517.3,439945229.1,476744807.9,463433624.1,470663727,519876544.1,..
Vanuatu,VUT,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,0,3.8293,2.922,13.255,3.8549,1.4894,8.5625,1,1.1896,0,0.8715,1,0,0,0,3.5109,0,3.298,0,2,0,0,0,0,0,0,0,1.9999,0,0,0,0.7144,0,2,0.6023,0.7735,0.8931,2,1.379,0.75,3,0.75,0,1.3285,..
Viet Nam,VNM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,25579000,42766000,52564000,54570000,61267000,174639228.8,191481041.4,617484768.8,20705352668.4,23270062150.1,23395041592.5,24389145840.7,24224319557.6,24855517887.4,25483320390.6,26309991483.3,21830829876.4,22512305266.7,23328780655.5,12841178044.2,12632834003.6,13342966639.1,15592997724.7,17631234906.8,18593542977.2,18752446327.7,23135389256,26497616052.6,32773324076.8,45021621601.7,54319557705.4,62254441307.6,66249485679.8,74733824699.1,81824874001.8,90484088511.7,109893164470.1,112621985456.9,122495972199.3,129479217056.5,139852502036.8,146621789309.1,141845082045.7,132907340372.3,..
Viet Nam,VNM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,5.7434,2.9942,1.6506,2.0498,2.6812,3.2881,2.5227,3.2984,2.3547,2.1316,1.3247,1.038,1.3071,1.9027,1.7912,2.8479,2.9736,2.9741,2.4416,1.2082,2.3127,2.3211,1.7455,1.7749,1.9965,1.2019,1.5609,1.8451,2.2558,2.001,0.334,1.3298,0.5669,0.6842,2.7877,..
"Yemen, Rep.",YEM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,48815506.2,99158610.5,258062210.8,375394628.1,440332332.8,535432160.6,723293193.2,926935662.4,1174998804.7,1685753387.2,2041160549,2404743953.5,2797978897.6,3003210500.2,3340615613.9,3883330454.9,4587006088,5247816353.3,5594823728.9,6354026972.5,6475141178.7,6573081090.5,5944866677.9,6153597464.7,6250665953,6399965191.4,3917093653.5,5778379330.7,5132268503.5,5152412926.4,5187675837,5323448564.2,5480632068.8,5603364949.2,5477559319.6,5713770653.4,6155419537.5,6228636614,6799196018.2,6504445072,6429107186.2,7585844974.3,7688888675.9,7723142216.8,7298886699.6,7062871730.7,7193099657.9,7036509959,7055219065.7,7120836024.2,7601630730.3,7351067998.2,7283022249.3,7086874767.4,..
"Yemen, Rep.",YEM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,2.3537,0.8794,1.2062,1.557,1.8345,0.7771,2.7944,0.6702,1.2087,2.684,2.9543,2.6632,2.7994,3.8092,2.9749,3.7328,2.3539,3.5872,2.2328,1.7606,0.8687,1.6805,0.9187,1.8548,5.111,1.1514,0.75,2.1761,1.4907,0.8628,2.3203,1.4506,2.2288,1.8376,2.3751,1.9189,2.6796,2.5223,2.0797,1.482,2.4341,0.7217,2.0428,2.0567,0,0,0,0,0,0,0,0,0,0,..
Zambia,ZMB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,813521836.3,857443206,943514892.4,1030648296.2,1196332640,1681371684,1893531433.9,2336027269.4,2578001424.9,3039848239.5,3252576758.8,3609972787.2,3662594056.4,3745387537.6,3751427552.9,4487171831.7,5633318265.5,6480343008,6694151924.7,6553433177.3,6904814239.4,6958488380,6700065955.6,6477914987.8,6808521300.7,6957808471.7,7060056954.3,6659848622.4,6870434146.5,5953049690.7,5812480208.3,6194276538.4,6681120453.4,6882252297.9,7548425739.5,5370018799.6,2250620968.8,2740042630,2937007524.5,3640887245.9,4320702678.3,5199610016.1,6181891104.6,6668587065.3,9650598727,12310774475.8,15755769971.2,23739237630.4,24615978773.9,29396610676.8,29531412127.7,26943470807.4,28423406214.6,29076512018.8,28117735300.5,..
Zambia,ZMB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.228,6.3818,6.611,8.4454,5.9537,8.055,6.9196,6.6576,5.445,6.2196,6.6309,9.2114,6.4719,4.998,6.9763,2.5072,6.7047,3.2921,5.2876,7.5568,8.1026,0.8587,1.1224,0.7199,1.8727,1.8317,2.0014,1.7654,0.8906,1.6497,0.7648,0.6878,0.8123,2.168,0.8271,0.785,3.1488,1.3157,0.8544,1.5619,2.5525,1.6248,3.5616,3.4338,5.6462,6.3346,3.232,4.5441,5.1176,4.781,5.0009,1.9493,2.1097,0.6947,3.6353,..
Zimbabwe,ZWE,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,232362560,238495570.1,218822503.6,217482194.3,217428044,186854615.4,143900096.4,199462732,446075279.6,559236734.4,785615492.4,1259851748,1874292580.4,2199842233.1,2190638145.8,2431222427.1,2646241107.6,2920820001.7,2731040074.6,2854663011.7,3317718662.7,3516023398.5,4171081079.4,4315939423.5,4566492632.7,5081073842.7,5078066551.5,4965635217.8,4686548620.5,4422807013.4,3966617196,3806895903.1,4155583405,4812662393,5187442498.9,4708840242.6,5205216962.9,5932480067,6068687551.1,6426661532.3,7050340458.6,7696210288.5,9199019182.4,8729621434.3,8658706603.7,9995059194.1,11815422651.3,12864409243,12984251689.3,12540836851.8,13034165720.3,14111057739.5,14120782697.4,14548534104.3,14403740329.7,..
Zimbabwe,ZWE,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0,0,0,0,0,0,0,0,2.3729,2,7.1022,10.5284,7.9588,8.3298,7.9204,5.4869,4.7568,5.083,6.4529,7.1032,6.5387,5.7613,4.2925,3.3144,5.6269,3.841,3.0775,5.3993,2.5801,1.3854,6.7898,7.0719,6.1376,5.7152,2.6149,7.136,5.6326,0,2,0,3.8738,3.2826,1.9999,1.9683,2.0881,3.9145,2.1073,1.75,0.75,1.9032,2,0.75,0.9999,9.071,0,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: International Debt Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/03/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Indicator Name,Short definition,Long definition,Source,Topic,Dataset,Periodicity,Aggregation method
DT.DOD.DECT.CD,"External debt stocks, total (DOD, current US$)","Total external debt is debt owed to nonresidents repayable in currency, goods, or services. It is the sum of public, publicly guaranteed, and private nonguaranteed long-term debt, short-term debt, and use of IMF credit. Data are in current U.S. dollars.","Total external debt is debt owed to nonresidents repayable in currency, goods, or services. Total external debt is the sum of public, publicly guaranteed, and private nonguaranteed long-term debt, use of IMF credit, and short-term debt. Short-term debt includes all debt having an original maturity of one year or less and interest in arrears on long-term debt. Data are in current U.S. dollars.","World Bank, International Debt Statistics.",Economic Policy & Debt: External debt: Debt outstanding,International Debt Statistics,Annual,Sum
DT.INR.DPPG,Average interest on new external debt commitments (%),"Interest represents the average interest rate on all new public and publicly guaranteed loans contracted during the year. To obtain the average, the interest rates for all public and publicly guaranteed loans have been weighted by the amounts of the loans. Public debt is an external obligation of a public debtor, including the national government, a political subdivision (or an agency of either), and autonomous public bodies. Publicly guaranteed debt is an external obligation of a private debtor that is guaranteed for repayment by a public entity.","Interest represents the average interest rate on all new public and publicly guaranteed loans contracted during the year. To obtain the average, the interest rates for all public and publicly guaranteed loans have been weighted by the amounts of the loans. Public debt is an external obligation of a public debtor, including the national government, a political subdivision (or an agency of either), and autonomous public bodies. Publicly guaranteed debt is an external obligation of a private debtor that is guaranteed for repayment by a public entity.","World Bank, International Debt Statistics.",Economic Policy & Debt: External debt: Terms,International Debt Statistics,Annual,Weighted average
